Wall time,Step,Value
1588058853.8460104,1570,6.0
1588058864.532387,1579,-1.0
1588058868.58528,1583,7.0
1588058870.647404,1585,0.0
1588058886.222161,1589,6.0
1588058897.3879278,1598,3.0
1588058905.9785166,1605,0.0
1588058906.7069817,1606,1.0
1588058913.525167,1611,1.0
1588058922.4978065,1619,3.0
1588058927.5239475,1621,2.0
1588058945.787468,1628,7.0
1588058949.408445,1629,11.0
1588058957.607765,1633,-2.0
1588058971.5793,1638,11.0
1588058977.952664,1641,-1.0
1588058982.780889,1643,2.0
1588058993.1495826,1646,0.0
1588059005.208652,1649,8.0
1588059014.9321005,1653,-2.0
1588059027.6344242,1661,1.0
1588059041.8640985,1669,-1.0
1588059045.1833138,1671,0.0
1588059049.2664735,1673,5.0
1588059054.3624084,1676,2.0
1588059056.0722926,1677,6.0
1588059076.0048318,1683,14.0
1588059076.8223503,1684,-1.0
1588059105.8264167,1692,7.0
1588059116.517462,1695,4.0
1588059120.8533723,1696,15.0
1588059124.4233398,1697,7.0
1588059127.067588,1698,9.0
1588059137.2805822,1700,14.0
1588059146.3428502,1703,9.0
1588059164.2600732,1710,5.0
1588059165.1979456,1711,6.0
1588059179.0185947,1718,5.0
1588059183.6107364,1719,10.0
1588059185.0850353,1720,0.0
1588059202.7597198,1729,11.0
1588059210.9817822,1733,13.0
1588059218.5633214,1735,10.0
1588059222.592765,1736,17.0
1588059228.3313951,1738,8.0
1588059244.8497472,1743,9.0
1588059247.3342865,1744,7.0
1588059253.2596,1746,13.0
1588059254.257316,1747,6.0
1588059257.6602128,1748,12.0
1588059276.358178,1753,16.0
1588059304.0476098,1767,12.0
1588059334.7741442,1776,16.0
1588059352.7228053,1782,12.0
1588059371.2658873,1789,9.0
1588059375.1162202,1790,11.0
1588059399.573943,1799,17.0
1588059419.4976459,1806,17.0
1588059437.0866337,1814,8.0
1588059438.7820783,1815,9.0
1588059447.1534343,1818,12.0
1588059461.2338488,1825,5.0
1588059465.6071262,1827,16.0
1588059473.7688665,1831,25.0
1588059496.3202283,1841,26.0
1588059497.7370932,1842,15.0
1588059505.0899143,1845,30.0
1588059523.8514042,1850,12.0
1588059530.9393532,1854,12.0
1588059564.361231,1867,23.0
1588059573.118027,1869,16.0
1588059575.9298244,1870,18.0
1588059596.9130433,1876,16.0
1588059601.6342757,1877,26.0
1588059605.2073169,1878,30.0
1588059612.4187179,1880,20.0
1588059614.641088,1882,6.0
1588059644.753597,1894,3.0
1588059672.6223752,1903,35.0
1588059677.4607065,1907,-1.0
1588059692.5506544,1912,20.0
1588059717.5617523,1918,29.0
1588059732.501265,1924,29.0
1588059738.2753782,1925,36.0
1588059757.3913128,1931,-1.0
1588059764.4712212,1935,27.0
1588059773.2286866,1937,31.0
1588059777.6254423,1939,33.0
1588059796.9556277,1945,36.0
1588059803.7028809,1948,31.0
1588059811.9187486,1950,41.0
1588059816.587649,1953,14.0
1588059825.8399951,1956,21.0
1588059836.7265294,1959,31.0
1588059838.8840156,1961,2.0
1588059858.9616222,1968,35.0
1588059866.5808556,1970,36.0
1588059906.5034914,1982,31.0
1588059908.3333097,1983,24.0
1588059911.6740618,1984,26.0
1588059961.6794345,1998,29.0
1588059970.4237392,2002,25.0
1588059985.1220949,2006,34.0
1588059995.891318,2010,30.0
1588059996.692906,2011,10.0
1588060005.995265,2014,35.0
1588060013.8679705,2016,33.0
1588060016.5985603,2018,17.0
1588060035.8335881,2026,27.0
1588060044.5271735,2028,28.0
1588060055.7159164,2031,36.0
1588060061.4022071,2034,24.0
1588060077.2260692,2037,37.0
1588060079.8429234,2039,29.0
1588060089.442449,2042,32.0
1588060094.4074564,2045,12.0
1588060095.9058604,2046,22.0
1588060148.0453389,2061,19.0
1588060171.2921662,2068,24.0
1588060190.053558,2073,30.0
1588060193.318835,2074,36.0
1588060195.297236,2075,19.0
1588060200.8513584,2077,37.0
1588060204.3205025,2078,35.0
1588060211.485723,2080,21.0
1588060219.2973607,2082,45.0
1588060230.3347669,2086,11.0
1588060241.6122391,2090,35.0
1588060259.1658607,2095,17.0
1588060265.771835,2097,32.0
1588060287.1296275,2104,43.0
1588060293.1887403,2106,46.0
1588060296.468536,2107,30.0
1588060305.1425433,2110,28.0
1588060312.7388003,2112,23.0
1588060327.6684103,2116,46.0
1588060341.1916661,2119,45.0
1588060347.6172843,2121,31.0
1588060354.5539856,2123,37.0
1588060357.908547,2124,31.0
1588060396.0178552,2134,40.0
1588060398.4407575,2135,22.0
1588060415.5361488,2139,44.0
1588060424.4842455,2142,37.0
1588060436.2105446,2145,35.0
1588060438.008777,2146,25.0
1588060445.2245948,2149,26.0
1588060447.1826127,2150,22.0
1588060455.6262157,2152,45.0
1588060468.1858253,2157,31.0
1588060472.1228795,2158,37.0
1588060501.0316157,2165,32.0
1588060503.2282324,2166,21.0
1588060518.1384597,2170,48.0
1588060525.3112335,2172,43.0
1588060539.5206845,2174,51.0
1588060550.9105537,2178,37.0
1588060589.174616,2188,36.0
1588060599.247318,2190,49.0
1588060610.4501078,2192,62.0
1588060611.397831,2193,13.0
1588060622.871995,2197,32.0
1588060635.5601263,2200,43.0
1588060664.054898,2208,57.0
1588060679.8414154,2212,23.0
1588060691.3499699,2215,43.0
1588060727.5908742,2226,14.0
1588060744.0837107,2230,43.0
1588060752.3176186,2232,45.0
1588060761.354054,2235,21.0
1588060765.789847,2237,34.0
1588060766.9444761,2238,19.0
1588060776.4925013,2240,32.0
1588060785.7468302,2242,44.0
1588060786.2361534,2243,2.0
1588060792.2314358,2245,37.0
1588060802.29449,2247,47.0
1588060805.3164887,2248,38.0
1588060847.3522885,2252,49.0
1588060849.5196455,2253,23.0
1588060859.0766203,2255,46.0
1588060871.398571,2258,28.0
1588060891.8323011,2263,43.0
1588060928.0827532,2275,51.0
1588060940.755807,2279,38.0
1588060949.5524557,2282,29.0
1588060995.8630037,2292,56.0
1588061025.873651,2298,32.0
1588061030.4479756,2299,39.0
1588061039.7591882,2301,45.0
1588061052.2539,2304,47.0
1588061063.6470134,2307,24.0
1588061065.879981,2308,26.0
1588061069.1930814,2309,38.0
1588061099.970265,2319,38.0
1588061105.8414009,2320,44.0
1588061112.9868455,2321,53.0
1588061121.2143476,2323,51.0
1588061166.3271587,2335,37.0
1588061168.0390768,2336,19.0
1588061169.251633,2337,21.0
1588061174.537324,2338,47.0
1588061211.0101004,2346,7.0
1588061249.839311,2355,35.0
1588061271.4893436,2360,39.0
1588061306.3980498,2368,49.0
1588061310.8084934,2369,43.0
1588061321.6364183,2372,46.0
1588061360.6630251,2383,45.0
1588061374.0189188,2386,29.0
1588061389.8590176,2389,38.0
1588061391.2759378,2390,18.0
1588061394.233741,2391,30.0
1588061404.1923528,2393,47.0
1588061435.9546952,2401,56.0
1588061443.425355,2403,30.0
1588061451.3378487,2405,43.0
1588061457.021267,2407,20.0
1588061499.2372067,2417,28.0
1588061534.9266398,2425,51.0
1588061539.2043457,2426,40.0
1588061561.6132593,2431,37.0
1588061582.101572,2437,43.0
1588061619.350842,2445,50.0
1588061639.3075323,2451,43.0
1588061640.3390827,2452,21.0
1588061644.1234863,2453,40.0
1588061646.7073915,2454,37.0
1588061653.2962804,2456,40.0
1588061664.537694,2461,14.0
1588061734.2070656,2480,71.0
1588061742.4820952,2482,21.0
1588061754.5063136,2486,49.0
1588061756.708611,2487,40.0
1588061800.387556,2497,38.0
1588061859.2109492,2499,33.0
1588061873.3200047,2502,48.0
1588061877.5871193,2503,46.0
1588061881.7639034,2504,52.0
1588061926.0912938,2514,54.0
1588061929.5013978,2515,42.0
1588061941.2528691,2518,51.0
1588061950.2999313,2520,51.0
1588061960.8773315,2524,6.0
1588061967.635839,2526,44.0
1588061976.4076157,2529,40.0
1588061984.1943395,2531,41.0
1588061990.7171304,2533,38.0
1588062002.7806864,2535,57.0
1588062031.5591846,2544,66.0
1588062045.3330183,2548,42.0
1588062061.1135921,2552,56.0
1588062066.3713343,2554,22.0
1588062076.928485,2557,40.0
1588062085.4961262,2560,7.0
1588062107.3715618,2566,40.0
1588062108.9692016,2567,23.0
1588062126.0434315,2571,45.0
1588062134.4698186,2574,35.0
1588062147.325906,2577,39.0
1588062155.1123855,2579,48.0
1588062174.561999,2584,49.0
1588062187.4880745,2588,39.0
1588062198.7816584,2591,38.0
1588062200.746793,2592,27.0
