Wall time,Step,Value
1588059614.6489394,816,-1.0
1588059615.8052492,822,-1.0
1588059616.8803008,826,-1.0
1588059617.1736336,829,-1.0
1588059618.0843015,833,-2.0
1588059619.881335,837,-2.0
1588059620.204082,839,-2.0
1588059623.0587702,844,0.0
1588059624.0529962,847,0.0
1588059633.1922867,868,1.0
1588059633.678207,870,-1.0
1588059633.8467972,871,-1.0
1588059635.929087,875,-2.0
1588059636.6193218,877,0.0
1588059638.368733,881,0.0
1588059639.8922584,883,0.0
1588059642.6560636,891,-1.0
1588059644.3373487,897,-1.0
1588059645.5450814,901,-2.0
1588059647.9718506,908,-2.0
1588059648.6660957,909,-2.0
1588059649.1815557,910,1.0
1588059649.8566332,911,0.0
1588059653.777691,916,-1.0
1588059655.4788628,918,0.0
1588059656.1927135,921,-1.0
1588059657.201842,922,0.0
1588059658.3010173,924,0.0
1588059662.7850702,932,0.0
1588059663.3427193,933,3.0
1588059664.767256,936,-1.0
1588059668.5936444,943,0.0
1588059670.2192261,946,-1.0
1588059676.30449,955,-1.0
1588059677.35219,957,-1.0
1588059679.2409854,958,-1.0
1588059679.415654,959,-1.0
1588059680.207514,962,0.0
1588059680.7793138,963,0.0
1588059681.9739916,967,-1.0
1588059684.7027013,972,-2.0
1588059684.927585,973,1.0
1588059686.7293026,977,-2.0
1588059687.306612,978,0.0
1588059687.5209618,979,-1.0
1588059687.602519,980,-1.0
1588059690.8499389,984,-1.0
1588059691.3348196,985,0.0
1588059694.3281655,988,3.0
1588059694.4567316,989,-1.0
1588059696.9197614,997,-1.0
1588059697.883588,1001,-1.0
1588059698.8051014,1003,-1.0
1588059699.9871435,1005,0.0
1588059700.086338,1006,-1.0
1588059701.5894442,1013,0.0
1588059702.1905282,1014,0.0
1588059702.8098001,1015,1.0
1588059704.7743652,1018,1.0
1588059710.0001504,1026,-2.0
1588059711.7014625,1028,1.0
1588059712.6607618,1032,-2.0
1588059712.7586007,1033,-2.0
1588059714.3575087,1036,-1.0
1588059714.8775122,1038,-1.0
1588059719.3129559,1045,0.0
1588059724.9263525,1056,-1.0
1588059727.1231909,1058,0.0
1588059730.7931914,1064,-2.0
1588059731.3313015,1065,0.0
1588059732.2085788,1067,-1.0
1588059732.866251,1069,2.0
1588059734.8510094,1073,-1.0
1588059736.5023105,1077,-2.0
1588059737.567366,1079,-1.0
1588059739.6605995,1084,1.0
1588059740.351709,1085,-1.0
1588059740.824522,1086,0.0
1588059746.571572,1094,4.0
1588059750.3741465,1100,2.0
1588059751.0597532,1104,0.0
1588059751.7378411,1105,-1.0
1588059752.5001907,1106,3.0
1588059758.010057,1115,1.0
1588059758.626845,1117,-1.0
1588059760.3078556,1120,0.0
1588059763.178067,1126,-1.0
1588059765.786241,1127,2.0
1588059770.9954906,1134,-1.0
1588059771.582145,1136,0.0
1588059782.969654,1156,1.0
1588059783.4883258,1157,0.0
1588059786.03742,1161,3.0
1588059786.115989,1162,-2.0
1588059787.079262,1163,-2.0
1588059796.1623955,1181,-2.0
1588059797.6118152,1184,1.0
1588059798.9060833,1186,-1.0
1588059804.5964813,1193,-2.0
1588059806.516365,1194,0.0
1588059812.4468956,1200,2.0
1588059814.9140139,1202,0.0
1588059819.3804731,1207,-1.0
1588059819.7565885,1209,0.0
1588059820.2708964,1211,-2.0
1588059823.1996653,1215,1.0
1588059836.493812,1225,-1.0
1588059843.8833377,1233,1.0
1588059844.9451241,1234,1.0
1588059846.2735515,1235,-1.0
1588059847.931565,1237,3.0
1588059850.4801807,1240,4.0
1588059853.0383804,1245,-1.0
1588059854.940923,1248,0.0
1588059863.0719786,1254,-1.0
1588059864.1096323,1256,-1.0
1588059864.247867,1258,-1.0
1588059864.581666,1259,-2.0
1588059867.0752115,1262,-2.0
1588059867.8120632,1264,-1.0
1588059873.0477495,1267,3.0
1588059879.8853881,1275,-1.0
1588059885.3664818,1282,1.0
1588059890.3937829,1288,-1.0
1588059896.607504,1292,0.0
1588059896.9042761,1293,-2.0
1588059896.9736435,1294,-2.0
1588059897.3050354,1295,-1.0
1588059903.6051366,1301,-1.0
1588059905.634447,1304,0.0
1588059910.6895902,1311,-1.0
1588059912.2821004,1313,1.0
1588059915.7417388,1316,1.0
1588059916.4754016,1317,-2.0
1588059917.5101402,1320,2.0
1588059923.461984,1326,-2.0
1588059924.7061176,1328,0.0
1588059926.9513974,1331,-1.0
1588059930.5100272,1334,-1.0
1588059931.1572092,1335,-1.0
1588059932.6965172,1337,0.0
1588059932.9877715,1338,-1.0
1588059937.2943082,1344,-2.0
1588059945.3326497,1356,-1.0
1588059950.2708144,1367,1.0
1588059954.9371736,1371,-2.0
1588059961.488613,1380,0.0
1588059965.1621566,1385,6.0
1588059965.9407163,1386,-1.0
1588059968.4012096,1389,-1.0
1588059969.004359,1390,0.0
1588059970.2724724,1392,1.0
1588059970.5261467,1393,-1.0
1588059971.8430648,1396,-2.0
1588059987.3793275,1413,-1.0
1588059987.6374514,1414,-1.0
1588059988.030635,1415,1.0
1588059991.9310942,1420,-1.0
