Wall time,Step,Value
1588139191.477589,752,-2.0
1588139192.162404,753,0.0
1588139193.0184574,755,-1.0
1588139193.7107632,757,1.0
1588139200.9770644,766,0.0
1588139201.4680312,767,0.0
1588139202.2904356,770,-2.0
1588139203.3152583,771,1.0
1588139204.266318,772,-1.0
1588139205.711825,774,0.0
1588139206.000069,775,-2.0
1588139211.3546202,781,1.0
1588139213.5689907,785,3.0
1588139214.2623436,786,-2.0
1588139215.70797,788,1.0
1588139216.309015,790,-1.0
1588139218.8887184,793,-1.0
1588139219.861176,794,1.0
1588139220.467771,795,0.0
1588139221.3757217,796,-2.0
1588139223.8257098,799,-1.0
1588139225.5480425,803,-1.0
1588139227.2200084,808,0.0
1588139229.1095355,809,2.0
1588139230.3602097,810,0.0
1588139235.2010982,816,-1.0
1588139242.8874624,822,1.0
1588139246.5874405,826,-1.0
1588139249.290966,829,1.0
1588139251.7776318,833,0.0
1588139253.2192752,837,0.0
1588139255.086879,839,0.0
1588139258.3900893,844,0.0
1588139261.5324795,847,-1.0
1588139275.788532,868,4.0
1588139276.304746,870,-2.0
1588139277.4112222,871,2.0
1588139280.210908,875,0.0
1588139282.3963687,877,0.0
1588139286.047701,881,-2.0
1588139287.6517808,883,2.0
1588139293.5748188,891,-1.0
1588139300.727658,897,1.0
1588139302.757497,901,1.0
1588139306.155361,908,-1.0
1588139306.7853808,909,1.0
1588139307.7000117,910,1.0
1588139308.0609956,911,-1.0
1588139310.8609314,916,-1.0
1588139313.7136486,918,2.0
1588139314.480007,921,0.0
1588139314.6311483,922,-2.0
1588139315.522465,924,-1.0
1588139320.288992,932,-1.0
1588139321.4846482,933,2.0
1588139322.9713619,936,-2.0
1588139329.3426933,943,-1.0
1588139331.5114913,946,-1.0
1588139335.9618359,955,0.0
1588139338.8407722,957,-1.0
1588139339.4084535,958,0.0
1588139339.7207067,959,0.0
1588139341.181588,962,2.0
1588139341.5769362,963,1.0
1588139344.2041512,967,-2.0
1588139348.2441597,972,1.0
1588139348.9945416,973,1.0
1588139358.0128858,977,2.0
1588139358.607237,978,0.0
1588139359.2386005,979,-1.0
1588139359.584918,980,-1.0
1588139363.5710976,984,1.0
1588139363.733623,985,-1.0
1588139367.8832302,988,0.0
1588139369.88989,989,-1.0
1588139375.7778814,997,-1.0
1588139380.0571227,1001,-2.0
1588139380.932558,1003,1.0
1588139382.3883464,1005,-1.0
1588139384.9781733,1006,0.0
1588139392.1749616,1013,1.0
1588139392.594816,1014,-1.0
1588139393.1168935,1015,0.0
1588139394.0996478,1018,-1.0
1588139405.8172278,1026,1.0
1588139406.3066869,1028,-1.0
1588139409.436209,1032,0.0
1588139412.5256312,1033,1.0
1588139414.4764152,1036,-2.0
1588139416.4454799,1038,0.0
1588139422.2076595,1045,0.0
1588139430.9651196,1056,-1.0
1588139433.1099129,1058,2.0
1588139438.6465778,1064,-2.0
1588139438.9759238,1065,-1.0
1588139439.8766358,1067,-1.0
1588139443.2615094,1069,3.0
1588139446.424667,1073,-1.0
1588139449.906447,1077,1.0
1588139452.3307748,1079,0.0
1588139456.2406127,1084,-1.0
1588139456.6031613,1085,-2.0
1588139457.2863111,1086,2.0
1588139465.9529774,1094,-2.0
1588139470.6493945,1100,-1.0
1588139476.4201794,1104,0.0
1588139476.8087773,1105,0.0
1588139480.2899487,1106,2.0
1588139491.7911456,1115,-1.0
1588139494.5516984,1117,1.0
1588139498.328044,1120,0.0
1588139510.222089,1126,-1.0
1588139511.102589,1127,0.0
1588139516.0890296,1134,-1.0
1588139517.6433897,1136,1.0
1588139532.411248,1156,0.0
1588139532.5999975,1157,-2.0
1588139533.8824337,1161,-1.0
1588139534.0764236,1162,-1.0
1588139534.2465224,1163,-2.0
1588139553.452216,1181,3.0
1588139555.7391746,1184,0.0
1588139557.6356716,1186,0.0
1588139565.2287433,1193,-1.0
1588139566.0400536,1194,-1.0
1588139568.834451,1200,2.0
1588139569.6192975,1202,-1.0
1588139572.2615705,1207,-1.0
1588139575.2718773,1209,1.0
1588139576.7344975,1211,1.0
1588139581.4126685,1215,2.0
1588139590.8147068,1225,-1.0
1588139599.3111408,1233,0.0
1588139601.3193915,1234,3.0
1588139602.471506,1235,1.0
1588139604.256021,1237,-1.0
1588139607.656466,1240,0.0
1588139615.2485669,1245,1.0
1588139620.1171346,1248,-1.0
1588139626.203759,1254,-1.0
1588139627.9414303,1256,-1.0
1588139632.1272483,1258,0.0
1588139633.074734,1259,-1.0
1588139640.2227108,1262,8.0
1588139641.8682082,1264,-1.0
1588139643.2776942,1267,-1.0
1588139655.3729088,1275,1.0
1588139663.6380534,1282,2.0
1588139671.3797185,1288,-2.0
1588139674.6868072,1292,0.0
1588139674.9328222,1293,-1.0
1588139675.2348578,1294,0.0
1588139679.1880825,1295,4.0
1588139689.5958111,1301,0.0
1588139692.4123142,1304,-1.0
1588139700.4111183,1311,1.0
1588139703.3180091,1313,1.0
1588139704.9718533,1316,1.0
1588139705.1073706,1317,0.0
1588139707.098357,1320,-1.0
1588139714.667958,1326,1.0
1588139716.5610392,1328,-2.0
1588139719.049095,1331,1.0
1588139724.5750213,1334,0.0
1588139727.0357904,1335,3.0
1588139729.5643828,1337,0.0
1588139730.777433,1338,-1.0
1588139739.3431604,1344,2.0
1588139757.0798397,1356,-1.0
1588139781.440586,1367,-1.0
1588139785.3235154,1371,0.0
1588139797.3772144,1380,-2.0
1588139801.8710358,1385,0.0
1588139803.5832274,1386,-2.0
1588139806.4914353,1389,3.0
1588139806.5921586,1390,-2.0
1588139806.8590841,1392,0.0
1588139807.6573036,1393,-1.0
1588139817.7150078,1396,4.0
1588139847.8473039,1413,-1.0
1588139850.0132654,1414,2.0
1588139850.9924939,1415,0.0
1588139858.671799,1420,0.0
1588139862.4136045,1423,-1.0
1588139868.0843875,1427,-2.0
1588139868.6484447,1428,-2.0
1588139869.609255,1429,-1.0
1588139877.442161,1433,0.0
1588139877.7775953,1434,-1.0
1588139880.777322,1437,-2.0
1588139887.959269,1441,0.0
1588139899.7046447,1443,7.0
1588139923.327853,1457,-1.0
1588139936.0841432,1466,-1.0
1588139938.91264,1467,4.0
1588139972.9666696,1478,0.0
1588139988.1685333,1486,-1.0
1588139989.2025616,1487,0.0
1588139996.774636,1490,2.0
1588140002.3795075,1492,0.0
1588140003.6491635,1493,0.0
1588140013.9378648,1501,2.0
1588140014.0399048,1502,-1.0
1588140016.2888272,1503,-1.0
1588140020.0102813,1507,-1.0
1588140023.1656113,1509,-1.0
1588140025.1293428,1511,-1.0
1588140044.7002757,1519,3.0
1588140053.0905247,1524,1.0
1588140053.600893,1525,-1.0
1588140057.4737647,1528,0.0
1588140064.4331176,1535,-2.0
1588140088.8667233,1547,-1.0
1588140099.7003758,1552,4.0
1588140099.8485084,1553,-2.0
1588140101.313531,1555,-2.0
1588140102.85364,1556,-1.0
1588140116.73429,1562,0.0
1588140125.815517,1569,0.0
1588140126.745542,1570,0.0
1588140152.6628945,1579,1.0
1588140169.0964115,1583,-1.0
1588140173.1573591,1585,-1.0
1588140177.0211265,1589,1.0
1588140199.7622416,1598,1.0
1588140220.257728,1605,7.0
1588140226.6032667,1606,5.0
1588140241.8030431,1611,2.0
1588140271.4705927,1619,4.0
1588140278.1073227,1621,4.0
1588140298.7539635,1628,-1.0
1588140299.9475696,1629,0.0
1588140317.6995165,1633,7.0
1588140345.6789951,1638,9.0
1588140366.3947105,1641,8.0
1588140372.455959,1643,4.0
1588140384.1736715,1646,4.0
1588140385.6772685,1649,-1.0
1588140395.1564486,1653,2.0
1588140415.4444044,1661,-1.0
1588140436.1825528,1669,2.0
1588140443.7161412,1671,-1.0
1588140449.7084916,1673,0.0
1588140460.0413997,1676,-1.0
1588140461.9583387,1677,0.0
1588140490.4563394,1683,8.0
1588140496.772722,1684,8.0
1588140532.640151,1692,11.0
1588140538.9925442,1695,-1.0
1588140539.6999362,1696,-1.0
1588140543.2684824,1697,0.0
1588140546.0780935,1698,0.0
1588140550.2465014,1700,2.0
1588140564.9507842,1703,1.0
1588140597.150746,1710,6.0
1588140598.822699,1711,1.0
1588140617.764654,1718,3.0
1588140630.4801962,1719,8.0
1588140631.981915,1720,2.0
1588140688.7141244,1729,5.0
1588140715.831536,1733,7.0
1588140721.381001,1735,1.0
1588140731.3587763,1736,11.0
1588140740.8431962,1738,-1.0
1588140765.480538,1743,6.0
1588140772.334083,1744,6.0
1588140777.2445285,1746,0.0
1588140781.198739,1747,5.0
1588140784.4054554,1748,6.0
1588140804.9221945,1753,6.0
1588140877.1422367,1767,3.0
1588140916.672881,1776,7.0
1588140953.5885737,1782,6.0
1588140974.2203412,1789,-1.0
1588140977.8905115,1790,2.0
1588141034.229717,1799,7.0
1588141068.649684,1806,10.0
1588141104.1099954,1814,3.0
1588141112.9229465,1815,15.0
1588141130.1949012,1818,4.0
1588141187.964424,1825,1.0
1588141189.5060308,1827,-1.0
1588141201.6793694,1831,1.0
1588141237.413679,1841,-2.0
1588141245.0135446,1842,4.0
1588141252.0176456,1845,4.0
1588141287.84837,1850,-1.0
1588141300.1848044,1854,1.0
1588141385.8012445,1867,2.0
1588141397.3250382,1869,0.0
1588141405.2446876,1870,13.0
1588141438.3617623,1876,8.0
1588141441.6418157,1877,1.0
1588141446.5925481,1878,3.0
1588141454.0571284,1880,-1.0
1588141463.3163028,1882,9.0
1588141522.86182,1894,8.0
1588141577.2965128,1903,6.0
1588141590.4564142,1907,2.0
1588141622.6561031,1912,-1.0
1588141658.193173,1918,4.0
1588141699.119199,1924,12.0
1588141705.9550927,1925,13.0
1588141759.0032454,1931,16.0
1588141780.2549317,1935,10.0
1588141795.9876194,1937,4.0
1588141810.172739,1939,18.0
1588141861.3644884,1945,2.0
1588141878.583411,1948,13.0
1588141881.1998274,1950,-2.0
1588141900.3454049,1953,11.0
1588141925.041154,1956,16.0
1588141940.4127314,1959,5.0
1588141943.3750422,1961,0.0
1588141992.6508906,1968,10.0
1588142002.0380518,1970,5.0
1588142063.1023147,1982,13.0
1588142068.397278,1983,11.0
1588142075.457064,1984,20.0
1588142127.8550684,1998,14.0
1588142145.1975493,2002,15.0
1588142163.6672306,2006,15.0
1588142179.964772,2010,17.0
1588142188.3303127,2011,21.0
1588142202.7908618,2014,17.0
1588142212.023235,2016,19.0
1588142222.2767267,2018,9.0
1588142247.4352546,2026,8.0
1588142258.023394,2028,25.0
1588142275.1181188,2031,14.0
1588142283.2273993,2034,5.0
1588142291.1453164,2037,11.0
1588142295.2052417,2039,13.0
1588142309.9952846,2042,21.0
1588142324.0712597,2045,24.0
1588142326.7469063,2046,15.0
1588142377.9474337,2061,22.0
1588142407.255591,2068,11.0
1588142429.8087316,2073,10.0
1588142433.1427748,2074,21.0
1588142434.6557662,2075,0.0
1588142436.2051878,2077,3.0
1588142438.19454,2078,8.0
1588142444.033561,2080,23.0
1588142452.5472295,2082,18.0
1588142467.208654,2086,2.0
1588142475.3307533,2090,1.0
1588142498.4494197,2095,19.0
1588142504.2271295,2097,17.0
1588142527.7124996,2104,18.0
1588142531.9809175,2106,14.0
1588142533.0118902,2107,7.0
1588142546.3595445,2110,34.0
1588142550.6459532,2112,6.0
1588142558.824854,2116,1.0
1588142568.9031763,2119,21.0
1588142577.7417073,2121,21.0
1588142585.1492367,2123,15.0
1588142587.7017581,2124,7.0
1588142624.683017,2134,14.0
1588142625.8096354,2135,8.0
1588142644.3064618,2139,32.0
1588142652.6845033,2142,14.0
1588142665.095144,2145,21.0
1588142671.0859299,2146,32.0
1588142684.4636986,2149,24.0
1588142688.7246764,2150,21.0
1588142695.0151784,2152,9.0
1588142713.380543,2157,6.0
1588142718.5722766,2158,32.0
1588142740.0077395,2165,0.0
1588142741.3909361,2166,6.0
1588142749.8403308,2170,1.0
1588142758.637041,2172,33.0
1588142769.5282767,2174,36.0
1588142783.9916224,2178,29.0
1588142819.546622,2188,17.0
1588142829.722314,2190,18.0
1588142838.6653383,2192,11.0
1588142843.449111,2193,26.0
1588142858.0147886,2197,28.0
1588142867.4497108,2200,35.0
1588142903.8141978,2208,26.0
1588142913.254996,2212,16.0
1588142928.2315552,2215,43.0
1588142967.4671867,2226,38.0
1588142980.5059664,2230,26.0
1588142988.2954574,2232,19.0
1588143003.5375822,2235,40.0
1588143012.3530283,2237,42.0
1588143016.237548,2238,23.0
1588143024.7628458,2240,18.0
1588143036.27139,2242,28.0
1588143042.8590603,2243,40.0
1588143047.5242126,2245,25.0
1588143058.784602,2247,39.0
1588143061.5123954,2248,15.0
1588143105.2274137,2252,41.0
1588143109.21397,2253,27.0
1588143115.9978855,2255,37.0
1588143124.2388663,2258,37.0
1588143148.8782628,2263,34.0
1588143190.903044,2275,22.0
1588143203.365985,2279,10.0
1588143216.2069087,2282,11.0
1588143263.120776,2292,34.0
1588143286.403423,2298,23.0
1588143289.2876272,2299,25.0
1588143297.544423,2301,45.0
1588143309.577288,2304,21.0
1588143320.1944883,2307,11.0
1588143322.8589973,2308,19.0
1588143324.1688395,2309,10.0
1588143382.8681204,2319,56.0
1588143390.8496103,2320,58.0
1588143395.6377673,2321,36.0
1588143401.938848,2323,14.0
1588143461.225402,2335,32.0
1588143465.0620115,2336,27.0
1588143465.2703724,2337,0.0
1588143466.3924248,2338,10.0
1588143494.2288055,2346,26.0
1588143525.538917,2355,26.0
1588143539.0350745,2360,14.0
1588143588.4262774,2368,45.0
1588143595.1653228,2369,52.0
1588143609.145201,2372,50.0
1588143659.7508585,2383,36.0
1588143674.961553,2386,48.0
1588143693.2228098,2389,40.0
1588143698.2784653,2390,37.0
1588143705.7615807,2391,55.0
1588143716.9029562,2393,44.0
1588143766.2264946,2401,34.0
1588143779.0277245,2403,57.0
1588143785.7833447,2405,5.0
1588143795.0401878,2407,37.0
1588143847.1935678,2417,42.0
1588143892.3634145,2425,48.0
1588143899.1766481,2426,49.0
1588143924.8182454,2431,24.0
1588143965.588144,2437,61.0
1588144011.947346,2445,66.0
1588144049.4604688,2451,51.0
1588144055.1360533,2452,45.0
1588144062.0947676,2453,63.0
1588144072.2534814,2454,67.0
1588144088.0596268,2456,69.0
1588144122.0530336,2461,64.0
1588144242.7902126,2480,46.0
1588144253.6985416,2482,49.0
1588144279.0185316,2486,48.0
1588144287.6816852,2487,67.0
1588144354.671135,2497,49.0
1588144421.8220565,2499,74.0
1588144453.2116582,2502,100.0
1588144453.542938,2503,1.0
1588144460.1581407,2504,50.0
1588144521.294713,2514,31.0
1588144529.715889,2515,71.0
1588144553.341482,2518,63.0
1588144564.5170794,2520,31.0
1588144585.5121312,2524,3.0
1588144591.5096443,2526,48.0
1588144595.304906,2529,27.0
1588144605.8583274,2531,62.0
1588144625.499228,2533,71.0
1588144638.4849424,2535,56.0
1588144676.6500638,2544,47.0
1588144695.2846332,2548,61.0
1588144715.5656967,2552,34.0
1588144727.878634,2554,67.0
1588144746.349283,2557,91.0
1588144762.1373832,2560,33.0
1588144806.2271404,2566,32.0
1588144810.7505586,2567,41.0
1588144832.8530707,2571,57.0
1588144846.0751202,2574,-1.0
1588144868.779404,2577,82.0
1588144878.518777,2579,60.0
1588144924.3550491,2584,116.0
1588144956.0203743,2588,25.0
1588144970.2917988,2591,70.0
1588144976.0051754,2592,64.0
1588144984.9451888,2593,70.0
1588144985.9586406,2594,8.0
1588145006.790859,2597,70.0
1588145035.9031565,2601,90.0
1588145067.0766222,2607,9.0
1588145076.6031957,2608,74.0
1588145095.910718,2611,55.0
1588145147.7078958,2619,46.0
1588145177.7893696,2624,53.0
1588145184.9455247,2627,44.0
1588145206.7585118,2630,37.0
1588145207.6839645,2631,4.0
1588145221.8695064,2633,80.0
1588145241.45629,2636,93.0
1588145243.7761319,2637,22.0
1588145255.522941,2639,66.0
1588145291.9866524,2645,0.0
1588145315.3022857,2648,32.0
1588145336.9198017,2651,55.0
1588145339.660767,2652,25.0
1588145364.6897674,2656,53.0
1588145402.6734884,2662,38.0
1588145470.6445735,2675,33.0
1588145499.8659449,2679,84.0
1588145509.570979,2681,54.0
1588145548.1922085,2686,39.0
1588145573.7415369,2691,26.0
1588145634.3192332,2700,62.0
1588145672.7381685,2704,28.0
1588145695.0364728,2708,63.0
1588145718.8893201,2711,79.0
1588145827.5386481,2726,51.0
1588145903.017514,2736,73.0
1588145907.1961985,2737,39.0
1588145918.8722012,2738,94.0
1588145933.2253115,2741,2.0
1588145965.8417907,2747,38.0
1588146023.9216168,2753,53.0
1588146030.3135085,2754,50.0
1588146033.9590986,2755,35.0
1588146037.5073643,2756,36.0
1588146042.4809582,2757,45.0
1588146048.9782882,2758,70.0
1588146053.7235954,2759,56.0
1588146115.4736812,2767,106.0
1588146260.0860782,2790,26.0
1588146267.2585,2791,60.0
1588146284.130002,2792,101.0
1588146340.35049,2799,52.0
1588146429.1608007,2810,56.0
1588146450.7519894,2812,107.0
1588146494.5521414,2816,74.0
1588146567.0598454,2824,87.0
1588146573.4274127,2825,57.0
1588146602.3429744,2828,48.0
1588146612.5171208,2830,49.0
1588146620.793727,2831,68.0
1588146630.1401753,2833,53.0
1588146845.1040006,2852,124.0
1588146893.9226463,2857,119.0
1588146933.5804293,2860,93.0
1588146958.2788851,2863,44.0
1588147022.357685,2872,17.0
1588147025.52144,2873,29.0
1588147072.2065854,2879,40.0
1588147092.980976,2881,107.0
1588147096.3481371,2882,29.0
1588147136.9954412,2888,57.0
1588147166.5627134,2891,116.0
1588147172.9638915,2892,55.0
1588147194.0892143,2897,16.0
1588147208.5366774,2899,45.0
1588147227.2731872,2901,80.0
1588147241.2388976,2904,44.0
1588147242.0711095,2905,3.0
1588147279.3318238,2913,20.0
1588147322.1535447,2918,99.0
1588147331.3612607,2920,14.0
1588147346.1974213,2921,132.0
1588147350.7884228,2922,42.0
1588147428.0563638,2933,110.0
1588147511.6668932,2943,75.0
1588147573.70113,2951,40.0
1588147692.9420338,2968,83.0
1588147727.1132007,2973,59.0
1588147746.2118037,2975,109.0
1588147754.9074872,2976,76.0
1588147770.7052891,2979,61.0
1588147858.6612523,2989,130.0
1588147913.2180595,2995,54.0
1588147997.2017488,2999,78.0
1588148044.0075727,3004,42.0
1588148057.9524877,3006,94.0
1588148067.702,3008,53.0
1588148084.9113731,3010,84.0
1588148104.4274373,3012,111.0
1588148136.901408,3016,69.0
1588148145.7025464,3017,77.0
1588148167.3807526,3020,105.0
1588148177.2160075,3021,104.0
1588148181.6516242,3022,54.0
1588148217.2192814,3026,94.0
1588148245.5994,3028,103.0
1588148256.9861946,3031,35.0
1588148258.8833761,3032,18.0
1588148283.0580802,3034,117.0
1588148319.918898,3039,54.0
1588148333.710482,3041,55.0
1588148341.2796545,3042,80.0
1588148356.349659,3043,127.0
1588148404.3235776,3049,72.0
1588148424.4580889,3051,72.0
1588148450.9075725,3054,42.0
1588148493.5133562,3063,33.0
1588148499.2439916,3066,13.0
1588148507.575722,3068,69.0
1588148522.21531,3070,98.0
1588148531.4991698,3072,25.0
1588148538.81388,3074,25.0
1588148628.9647844,3083,157.0
1588148658.1861844,3087,94.0
1588148667.4975734,3089,54.0
1588148694.6308699,3092,46.0
1588148742.6030934,3100,-2.0
1588148766.7502744,3104,97.0
1588148807.5922308,3108,121.0
1588148859.608591,3114,120.0
1588148930.5088627,3121,58.0
1588148948.4270277,3123,95.0
1588148971.42256,3128,96.0
1588149031.6279094,3135,59.0
1588149059.8828697,3138,74.0
1588149068.1583848,3139,85.0
1588149107.463621,3144,28.0
1588149120.8883812,3145,127.0
1588149129.0698142,3146,83.0
1588149143.2364295,3148,73.0
1588149161.1449614,3151,97.0
1588149201.7170835,3156,137.0
1588149239.0834742,3159,71.0
1588149241.2546835,3160,21.0
1588149255.205495,3162,76.0
1588149298.2692218,3168,61.0
1588149361.6232471,3178,54.0
1588149426.8665752,3185,69.0
1588149467.095015,3188,131.0
1588149471.6057336,3189,40.0
1588149534.1338422,3196,72.0
1588149539.295537,3197,54.0
1588149546.1613073,3198,72.0
1588149564.2984185,3199,146.0
1588149598.4580295,3204,54.0
1588149615.0466936,3207,53.0
1588149796.8577034,3231,128.0
1588149818.3318415,3234,89.0
1588149834.3282757,3236,94.0
1588149875.7291083,3241,113.0
1588149912.7636604,3244,111.0
1588149931.5104947,3245,139.0
1588149950.2148206,3247,120.0
1588149954.3106675,3248,47.0
1588150138.6010032,3255,79.0
1588150155.716837,3257,81.0
1588150175.1604629,3259,87.0
1588150248.0849807,3268,109.0
1588150279.3143601,3273,46.0
1588150284.6256456,3274,60.0
1588150329.5645146,3280,51.0
1588150355.9762053,3282,168.0
1588150374.341118,3284,61.0
1588150388.8842807,3286,45.0
1588150411.4543476,3290,114.0
1588150438.2158577,3293,102.0
1588150468.3697567,3297,70.0
1588150542.1293633,3306,115.0
1588150546.778047,3307,52.0
1588150561.8257945,3308,149.0
1588150606.4315846,3314,68.0
1588150694.016121,3322,69.0
1588150734.4591196,3326,52.0
1588150754.9664762,3328,94.0
1588150772.7737114,3329,149.0
1588150784.036799,3330,108.0
1588150833.0213313,3334,59.0
1588150878.0484219,3339,78.0
1588150948.9335086,3346,65.0
1588151020.980551,3354,67.0
1588151055.4612076,3358,112.0
1588151096.900702,3362,78.0
1588151120.3651397,3364,90.0
1588151198.0492527,3370,101.0
1588151241.8840876,3373,171.0
1588151262.7293656,3375,94.0
1588151295.5934894,3377,182.0
1588151317.2682443,3379,99.0
1588151359.346393,3382,112.0
1588151378.2160983,3384,96.0
1588151409.234013,3387,151.0
1588151449.9083714,3391,91.0
1588151471.9591126,3393,138.0
1588151531.7466137,3399,153.0
1588151575.4619782,3404,89.0
1588151589.475768,3405,127.0
1588151621.488194,3409,78.0
1588151676.3825204,3416,68.0
1588151767.1449196,3427,109.0
1588151801.0479796,3430,123.0
1588151808.9009464,3431,79.0
1588151838.035174,3434,128.0
1588151901.012047,3439,164.0
1588151979.4789767,3445,181.0
1588151991.912744,3446,120.0
1588152027.8011577,3450,111.0
1588152057.140814,3452,115.0
1588152117.4157534,3458,110.0
1588152126.3183637,3459,99.0
1588152144.130051,3461,112.0
1588152187.0388668,3465,49.0
1588152254.327517,3472,76.0
1588152307.7718706,3478,3.0
1588152336.1996808,3481,124.0
1588152385.2709835,3487,134.0
1588152455.0245411,3495,71.0
1588152478.4912064,3498,91.0
1588152495.8200574,3500,50.0
1588152509.8961227,3501,140.0
1588152564.93222,3506,140.0
1588152571.5449986,3507,65.0
1588152604.863356,3510,113.0
1588152636.0180001,3512,129.0
1588152648.092204,3513,125.0
1588152669.0833192,3515,154.0
1588152754.1787777,3520,161.0
1588152836.4636168,3530,31.0
