Wall time,Step,Value
1588103086,1294,0
1588103087,1295,-1
1588103089,1301,-2
1588103091,1304,-2
1588103098,1311,0
1588103098,1313,-2
1588103101,1316,-1
1588103102,1317,-1
1588103107,1320,0
1588103115,1326,-2
1588103115,1328,-1
1588103119,1331,0
1588103128,1334,0
1588103128,1335,-2
1588103130,1337,1
1588103133,1338,4
1588103136,1344,-1
1588103150,1356,0
1588103160,1367,-2
1588103162,1371,-2
1588103177,1380,0
1588103183,1385,0
1588103185,1386,1
1588103191,1389,1
1588103193,1390,4
1588103198,1392,-1
1588103206,1393,3
1588103216,1396,3
1588103260,1413,0
1588103261,1414,3
1588103265,1415,3
1588103280,1420,-1
1588103289,1423,2
1588103294,1427,2
1588103294,1428,-1
1588103297,1429,3
1588103301,1433,1
1588103306,1434,-1
1588103315,1437,-1
1588103328,1441,-1
1588103334,1443,0
1588103366,1457,4
1588103395,1466,3
1588103398,1467,2
1588103431,1478,6
1588103461,1486,0
1588103466,1487,3
1588103475,1490,-1
1588103478,1492,2
1588103482,1493,3
1588103498,1501,5
1588103499,1502,-1
1588103501,1503,-1
1588103513,1507,4
1588103520,1509,1
1588103523,1511,3
1588103539,1519,4
1588103547,1524,-2
1588103548,1525,0
1588103564,1528,-2
1588103587,1535,-2
1588103627,1547,-2
1588103639,1552,-1
1588103640,1553,-1
1588103643,1555,-1
1588103647,1556,4
1588103658,1562,1
1588103681,1569,-1
1588103682,1570,-1
1588103702,1579,-1
1588103710,1583,0
1588103713,1585,0
1588103722,1589,-1
1588103759,1598,4
1588103789,1605,5
1588103789,1606,0
1588103823,1611,6
1588103854,1619,2
1588103861,1621,0
1588103884,1628,0
1588103886,1629,-2
1588103902,1633,0
1588103910,1638,4
1588103914,1641,0
1588103916,1643,-1
1588103927,1646,-2
1588103940,1649,4
1588103955,1653,1
1588103973,1661,0
1588104020,1669,-1
1588104027,1671,0
1588104037,1673,0
1588104046,1676,2
1588104048,1677,-1
1588104064,1683,3
1588104066,1684,-1
1588104079,1692,0
1588104091,1695,0
1588104094,1696,-1
1588104095,1697,0
1588104101,1698,2
1588104103,1700,-1
1588104107,1703,-2
1588104118,1710,-1
1588104121,1711,-1
1588104143,1718,0
1588104144,1719,0
1588104145,1720,-2
1588104178,1729,-1
1588104184,1733,0
1588104194,1735,1
1588104194,1736,0
1588104204,1738,1
1588104213,1743,-2
1588104222,1744,-1
1588104228,1746,0
1588104229,1747,-1
1588104230,1748,-1
1588104248,1753,1
1588104310,1767,-1
1588104330,1776,-1
1588104358,1782,-2
1588104384,1789,0
1588104388,1790,0
1588104414,1799,-1
1588104439,1806,10
1588104496,1814,14
1588104510,1815,11
1588104541,1818,8
1588104583,1825,9
1588104589,1827,0
1588104631,1831,9
1588104685,1841,1
1588104692,1842,2
1588104731,1845,7
1588104777,1850,-2
1588104796,1854,8
1588104863,1867,-2
1588104873,1869,4
1588104873,1870,-2
1588104919,1876,-1
1588104933,1877,11
1588104945,1878,5
1588104956,1880,3
1588104970,1882,2
1588105030,1894,1
1588105061,1903,5
1588105091,1907,11
1588105131,1912,9
1588105175,1918,2
1588105212,1924,16
1588105214,1925,0
1588105239,1931,-1
1588105247,1935,3
1588105258,1937,5
1588105263,1939,2
1588105292,1945,16
1588105304,1948,7
1588105312,1950,10
1588105332,1953,1
1588105356,1956,7
1588105372,1959,15
1588105377,1961,-2
1588105402,1968,7
1588105413,1970,2
1588105502,1982,4
1588105512,1983,18
1588105521,1984,19
1588105600,1998,-2
1588105628,2002,2
1588105642,2006,15
1588105656,2010,14
1588105660,2011,12
1588105668,2014,3
1588105674,2016,15
1588105687,2018,18
1588105714,2026,14
1588105715,2028,-2
1588105728,2031,21
1588105743,2034,10
1588105762,2037,12
1588105769,2039,0
1588105784,2042,-1
1588105793,2045,7
1588105798,2046,15
1588105882,2061,7
1588105911,2068,25
1588105932,2073,16
1588105936,2074,15
1588105942,2075,27
1588105948,2077,13
1588105952,2078,14
1588105954,2080,-1
1588105957,2082,4
1588105969,2086,15
1588105985,2090,25
1588106003,2095,22
1588106013,2097,9
1588106036,2104,26
1588106041,2106,11
1588106045,2107,25
1588106062,2110,39
1588106073,2112,35
1588106087,2116,32
1588106098,2119,24
1588106104,2121,27
1588106116,2123,24
1588106124,2124,32
1588106178,2134,2
1588106181,2135,17
1588106194,2139,8
1588106212,2142,45
1588106226,2145,28
1588106231,2146,22
1588106245,2149,21
1588106251,2150,30
1588106259,2152,28
1588106275,2157,12
1588106280,2158,21
1588106312,2165,43
1588106318,2166,36
1588106335,2170,45
1588106338,2172,2
1588106346,2174,19
1588106359,2178,34
1588106407,2188,24
1588106420,2190,28
1588106426,2192,34
1588106429,2193,26
1588106450,2197,2
1588106465,2200,24
1588106501,2208,8
1588106522,2212,31
1588106542,2215,49
1588106603,2226,17
1588106620,2230,49
1588106632,2232,42
1588106652,2235,43
1588106665,2237,48
1588106670,2238,29
1588106684,2240,51
1588106704,2242,64
1588106711,2243,56
1588106720,2245,27
1588106732,2247,38
1588106739,2248,54
1588106787,2252,32
1588106793,2253,49
1588106809,2255,39
1588106828,2258,27
1588106867,2263,38
1588106938,2275,65
1588106953,2279,19
1588106968,2282,63
1588107023,2292,58
1588107048,2298,56
1588107054,2299,47
1588107068,2301,43
1588107083,2304,35
1588107098,2307,36
1588107107,2308,57
1588107108,2309,0
1588107175,2319,55
1588107179,2320,35
1588107182,2321,34
1588107193,2323,68
1588107275,2335,52
1588107284,2336,75
1588107287,2337,19
1588107296,2338,72
1588107352,2346,48
1588107398,2355,42
1588107440,2360,54
1588107518,2368,75
1588107527,2369,65
1588107554,2372,55
1588107637,2383,87
1588107658,2386,25
1588107664,2389,51
1588107669,2390,33
1588107680,2391,70
1588107694,2393,34
1588107741,2401,28
1588107756,2403,50
1588107765,2405,49
1588107775,2407,27
1588107832,2417,84
1588107873,2425,49
1588107879,2426,51
1588107909,2431,36
1588107935,2437,38
1588107988,2445,26
1588108023,2451,49
1588108023,2452,0
1588108025,2453,20
1588108028,2454,33
1588108044,2456,47
1588108078,2461,52
1588108215,2480,63
1588108229,2482,7
1588108250,2486,50
1588108256,2487,52
1588108319,2497,0
1588108368,2499,47
1588108388,2502,36
1588108393,2503,50
1588108401,2504,63
1588108493,2514,25
1588108497,2515,30
1588108512,2518,23
1588108525,2520,54
1588108556,2524,54
1588108567,2526,39
1588108584,2529,91
1588108598,2531,75
1588108609,2533,40
1588108630,2535,84
1588108699,2544,95
1588108741,2548,89
1588108785,2552,144
1588108794,2554,51
1588108834,2557,126
1588108849,2560,0
1588108884,2566,35
1588108889,2567,48
1588108914,2571,25
1588108937,2574,24
1588108950,2577,58
1588108961,2579,57
1588109008,2584,99
1588109026,2588,41
1588109044,2591,68
1588109052,2592,74
1588109066,2593,115
1588109071,2594,42
1588109097,2597,30
1588109130,2601,63
1588109181,2607,105
1588109189,2608,67
1588109208,2611,71
1588109272,2619,34
1588109303,2624,59
1588109324,2627,43
1588109347,2630,68
1588109350,2631,33
1588109359,2633,42
1588109386,2636,81
1588109394,2637,71
1588109412,2639,89
1588109461,2645,58
1588109477,2648,18
1588109490,2651,20
1588109499,2652,76
1588109531,2656,19
1588109575,2662,60
1588109658,2675,23
1588109682,2679,11
1588109695,2681,78
1588109717,2686,41
1588109744,2691,52
1588109813,2700,40
1588109836,2704,63
1588109884,2708,145
1588109902,2711,29
1588110004,2726,84
1588110102,2736,14
1588110120,2737,120
1588110136,2738,102
1588110159,2741,47
1588110201,2747,13
1588110325,2753,60
1588110332,2754,67
1588110343,2755,90
1588110354,2756,95
1588110366,2757,105
1588110373,2758,81
1588110377,2759,31
1588110455,2767,59
1588110664,2790,102
1588110666,2791,29
1588110681,2792,115
1588110756,2799,103
1588110859,2810,106
1588110885,2812,93
1588110905,2816,93
1588110959,2824,63
1588110962,2825,32
1588110983,2828,51
1588111000,2830,69
1588111006,2831,55
1588111022,2833,84
1588111225,2852,113
1588111276,2857,6
1588111300,2860,93
1588111339,2863,82
1588111426,2872,71
1588111427,2873,12
1588111481,2879,84
1588111501,2881,92
1588111517,2882,127
1588111570,2888,91
1588111605,2891,68
1588111617,2892,104
1588111652,2897,77
1588111675,2899,110
1588111693,2901,58
1588111728,2904,100
1588111731,2905,25
1588111825,2913,151
1588111884,2918,116
1588111899,2920,81
1588111913,2921,119
1588111929,2922,122
1588112028,2933,82
1588112111,2943,92
1588112218,2951,62
1588112367,2968,56
1588112401,2973,96
1588112424,2975,109
1588112431,2976,64
1588112456,2979,87
1588112550,2989,63
1588112609,2995,132
1588112882,2999,189
1588112938,3004,113
1588112951,3006,54
1588112974,3008,152
1588112991,3010,141
1588113009,3012,86
1588113054,3016,88
1588113055,3017,14
1588113089,3020,116
1588113095,3021,60
1588113107,3022,111
1588113171,3026,104
1588113184,3028,80
1588113211,3031,57
1588113222,3032,102
1588113232,3034,70
1588113266,3039,25
1588113293,3041,155
1588113294,3042,12
1588113300,3043,62
1588113349,3049,73
1588113357,3051,71
1588113401,3054,170
1588113458,3063,83
1588113486,3066,49
1588113506,3068,109
1588113535,3070,125
1588113557,3072,28
1588113584,3074,123
1588113688,3083,19
1588113737,3087,43
1588113763,3089,51
1588113795,3092,46
1588113854,3100,64
1588113905,3104,91
1588113960,3108,116
