Wall time,Step,Value
1588122248.0519078,368,-2.0
1588122249.2451365,374,-1.0
1588122249.549214,378,-2.0
1588122249.9188168,380,0.0
1588122253.5096645,392,-2.0
1588122253.8399189,393,-2.0
1588122256.554056,409,0.0
1588122259.190773,422,-1.0
1588122259.4828823,423,-1.0
1588122259.6748874,425,-2.0
1588122260.3429272,431,-2.0
1588122262.2774668,440,-2.0
1588122262.4183083,442,-2.0
1588122262.7417114,443,1.0
1588122263.34388,446,-2.0
1588122264.8801188,452,0.0
1588122266.416581,461,-2.0
1588122267.2429368,464,-1.0
1588122267.4786408,465,-1.0
1588122269.6663015,474,-2.0
1588122269.7606802,475,-2.0
1588122271.92614,490,-1.0
1588122272.1603584,492,-2.0
1588122272.5194175,494,0.0
1588122274.377612,508,-2.0
1588122275.0295794,513,-1.0
1588122275.3784778,515,-1.0
1588122275.8865342,518,-2.0
1588122277.8653905,526,0.0
1588122278.982071,532,-1.0
1588122279.1926625,534,-1.0
1588122279.5042527,537,-1.0
1588122280.1591249,543,-1.0
1588122281.6938765,548,-1.0
1588122284.4999328,558,0.0
1588122285.006007,560,-1.0
1588122286.0672853,564,-1.0
1588122287.2239096,570,-2.0
1588122287.8171246,574,0.0
1588122287.9203355,575,-2.0
1588122288.7292762,580,-2.0
1588122289.0195348,582,-2.0
1588122289.1466696,583,-1.0
1588122289.400807,585,-2.0
1588122289.636533,587,0.0
1588122289.7224956,588,-2.0
1588122290.8178933,593,0.0
1588122291.0127835,594,2.0
1588122293.1123416,603,-2.0
1588122294.1427977,609,-1.0
1588122294.4873059,611,-1.0
1588122295.6993213,616,-1.0
1588122297.7412295,621,-1.0
1588122298.3398628,623,-2.0
1588122300.8491387,635,-2.0
1588122302.1307635,642,0.0
1588122302.2131927,643,-2.0
1588122302.455652,645,0.0
1588122302.7068272,646,-1.0
1588122302.8783731,647,-2.0
1588122302.9637775,648,-2.0
1588122303.2221708,650,-2.0
1588122304.0045793,653,-1.0
1588122305.0612395,657,0.0
1588122305.9714565,662,-2.0
1588122307.0089693,665,-1.0
1588122307.9028716,669,-1.0
1588122308.2671828,672,-1.0
1588122308.6096358,673,-1.0
1588122309.0154238,675,-2.0
1588122309.1096976,676,0.0
1588122309.702394,679,-2.0
1588122310.2330604,680,-1.0
1588122310.7283473,683,1.0
1588122310.7698882,684,-2.0
1588122311.9777858,689,-1.0
1588122312.6678638,690,2.0
1588122314.5899906,697,-2.0
1588122315.1873355,700,-1.0
1588122315.8021898,704,-2.0
1588122316.3529418,707,-1.0
1588122317.1941867,709,1.0
1588122318.0214946,711,-1.0
1588122318.9904435,715,1.0
1588122319.7049031,719,-2.0
1588122320.9612305,722,0.0
1588122321.0647197,723,-2.0
1588122321.1303113,724,-2.0
1588122323.0051982,731,-1.0
1588122325.3911493,737,0.0
1588122325.6505358,739,-2.0
1588122325.748025,740,-1.0
1588122326.4728622,744,-1.0
1588122327.5141823,748,-2.0
1588122328.2483099,751,-2.0
1588122328.3080473,752,0.0
1588122328.4160507,753,0.0
1588122328.9417274,755,-1.0
1588122329.4536233,757,-2.0
1588122331.7392037,766,0.0
1588122332.0581198,767,0.0
1588122333.3323646,770,1.0
1588122333.4866836,771,-1.0
1588122333.9024856,772,-1.0
1588122334.2955482,774,-1.0
1588122334.4332688,775,-1.0
1588122336.0651834,781,0.0
1588122337.019016,785,0.0
1588122337.6224067,786,-2.0
1588122338.789054,788,3.0
1588122339.055862,790,-1.0
1588122339.9716341,793,-1.0
1588122340.1128561,794,-1.0
1588122340.4378786,795,-1.0
1588122341.274021,796,-1.0
1588122341.8898597,799,-1.0
1588122343.0254254,803,-1.0
1588122344.4890597,808,-1.0
1588122344.71845,809,0.0
1588122344.9783502,810,0.0
1588122346.2255073,816,-2.0
1588122348.1059594,822,0.0
1588122348.8633687,826,1.0
1588122350.4109843,829,2.0
1588122352.6729739,833,-1.0
1588122354.0772064,837,0.0
1588122355.7939475,839,2.0
1588122356.827861,844,-1.0
1588122357.4479918,847,-1.0
1588122365.8528368,868,-2.0
1588122367.5992954,870,-1.0
1588122367.7500205,871,-1.0
1588122369.2731824,875,-1.0
1588122369.6930451,877,0.0
1588122370.5940537,881,-2.0
1588122371.7172275,883,-2.0
1588122374.2353575,891,1.0
1588122377.0858521,897,1.0
1588122378.6269934,901,0.0
1588122381.1713622,908,1.0
1588122381.8308334,909,0.0
1588122382.0187218,910,-1.0
1588122382.2329724,911,-1.0
1588122383.820662,916,-1.0
1588122384.343877,918,0.0
1588122385.498198,921,1.0
1588122385.611075,922,-1.0
1588122386.1649764,924,0.0
1588122389.321339,932,-2.0
1588122389.4399076,933,-2.0
1588122391.188423,936,-1.0
1588122394.8029125,943,-1.0
1588122396.1183045,946,0.0
1588122399.883365,955,0.0
1588122400.6684377,957,-2.0
1588122401.3242922,958,-2.0
1588122401.4419997,959,-2.0
1588122403.0897887,962,-1.0
1588122404.0309193,963,1.0
1588122405.7987566,967,3.0
1588122409.328738,972,0.0
1588122409.4352229,973,-2.0
1588122411.4589567,977,1.0
1588122411.7272608,978,0.0
1588122412.038421,979,-1.0
1588122412.2722676,980,-1.0
1588122413.5478837,984,-1.0
1588122413.6500494,985,-2.0
1588122414.3950932,988,-1.0
1588122414.5120718,989,-2.0
1588122418.1116083,997,2.0
1588122420.5581079,1001,0.0
1588122422.4926496,1003,0.0
1588122422.8043973,1005,-1.0
1588122423.043417,1006,-2.0
1588122427.0345154,1013,-2.0
1588122427.6119595,1014,-1.0
1588122428.0057423,1015,-1.0
1588122428.8550436,1018,0.0
1588122433.7453895,1026,6.0
1588122433.9615252,1028,-2.0
1588122435.168434,1032,-1.0
1588122438.2734773,1033,0.0
1588122439.468297,1036,-1.0
1588122439.9890459,1038,0.0
1588122443.606018,1045,0.0
1588122449.3436348,1056,1.0
1588122449.9522135,1058,-1.0
1588122452.9767199,1064,1.0
1588122454.341855,1065,0.0
1588122454.9014258,1067,-2.0
1588122456.4332924,1069,-1.0
1588122457.5028982,1073,0.0
1588122461.3909278,1077,3.0
1588122462.7742481,1079,2.0
1588122464.8133104,1084,1.0
1588122465.3397186,1085,0.0
1588122467.174438,1086,1.0
1588122471.687958,1094,-2.0
1588122474.7565877,1100,-1.0
1588122479.0717173,1104,0.0
1588122479.294069,1105,-2.0
1588122479.6212645,1106,-1.0
1588122483.5423958,1115,1.0
1588122484.8692794,1117,-1.0
1588122488.0066967,1120,3.0
1588122492.9988306,1126,1.0
1588122493.6761694,1127,0.0
1588122499.3925245,1134,2.0
1588122500.657195,1136,0.0
1588122514.1309242,1156,1.0
1588122514.436254,1157,0.0
1588122516.9222724,1161,1.0
1588122517.4032335,1162,-1.0
1588122517.5895073,1163,-2.0
1588122536.6535668,1181,2.0
1588122539.8009748,1184,1.0
1588122541.3049138,1186,3.0
1588122545.6850839,1193,-2.0
1588122546.997349,1194,1.0
1588122552.4329114,1200,1.0
1588122555.5795317,1202,-1.0
1588122560.6682863,1207,-1.0
1588122562.0756712,1209,-1.0
1588122563.3438218,1211,-2.0
1588122565.6365743,1215,0.0
1588122572.3517385,1225,-1.0
1588122580.6764364,1233,1.0
1588122581.346359,1234,0.0
1588122582.147025,1235,2.0
1588122583.5087838,1237,-2.0
1588122587.0693316,1240,-1.0
1588122590.830985,1245,-1.0
1588122595.9480267,1248,5.0
1588122600.9871476,1254,-1.0
1588122601.5909612,1256,-1.0
1588122602.3417034,1258,-2.0
1588122604.5261512,1259,2.0
1588122607.0559642,1262,0.0
1588122607.799181,1264,-1.0
1588122609.150003,1267,-1.0
1588122617.259826,1275,0.0
1588122628.0327811,1282,-2.0
1588122633.526337,1288,-2.0
1588122640.0324457,1292,6.0
1588122640.5665839,1293,0.0
1588122641.237831,1294,0.0
1588122641.5329611,1295,-1.0
1588122644.6134858,1301,0.0
1588122646.4754782,1304,-2.0
1588122651.573076,1311,-2.0
1588122655.0404985,1313,-1.0
1588122659.3591182,1316,1.0
1588122659.8884144,1317,-1.0
1588122666.685766,1320,0.0
1588122677.64312,1326,3.0
1588122679.7822955,1328,2.0
1588122684.0539155,1331,-1.0
1588122687.6633568,1334,2.0
1588122687.744226,1335,-1.0
1588122690.1609962,1337,0.0
1588122691.2971373,1338,1.0
1588122696.2467096,1344,1.0
1588122718.2515602,1356,2.0
1588122730.1812809,1367,-1.0
1588122738.6012986,1371,7.0
1588122746.6413696,1380,-2.0
1588122750.5760403,1385,1.0
1588122754.0484903,1386,3.0
1588122758.5959876,1389,2.0
1588122759.3512251,1390,1.0
1588122764.316098,1392,0.0
1588122766.5946805,1393,0.0
1588122770.5337932,1396,1.0
1588122789.095803,1413,-1.0
1588122790.0871043,1414,-1.0
1588122790.4678874,1415,0.0
1588122799.0434334,1420,-1.0
1588122805.5684392,1423,2.0
1588122812.0068445,1427,0.0
1588122817.6507554,1428,5.0
1588122818.2868996,1429,2.0
1588122824.346871,1433,1.0
1588122824.8520212,1434,-1.0
1588122827.2872539,1437,-1.0
1588122831.448315,1441,-1.0
1588122832.715438,1443,-2.0
1588122850.8532724,1457,1.0
1588122864.5765657,1466,2.0
1588122867.757087,1467,1.0
1588122884.7004445,1478,0.0
1588122901.9717286,1486,1.0
1588122905.6235383,1487,0.0
1588122912.7967546,1490,5.0
1588122919.0816247,1492,0.0
1588122919.214175,1493,-1.0
1588122931.2793634,1501,1.0
1588122932.040874,1502,0.0
1588122934.0502367,1503,0.0
1588122941.794719,1507,0.0
1588122944.222331,1509,-2.0
1588122945.642414,1511,-2.0
1588122959.91698,1519,-1.0
1588122965.1811063,1524,3.0
1588122968.5182223,1525,3.0
1588122974.6482673,1528,-1.0
1588122983.7709458,1535,0.0
1588123014.873739,1547,-2.0
1588123019.0648386,1552,-1.0
1588123021.532095,1553,2.0
1588123025.6373587,1555,-2.0
1588123026.0917087,1556,-1.0
1588123045.0836742,1562,0.0
1588123064.3424497,1569,-1.0
1588123066.0463965,1570,0.0
1588123087.9055946,1579,0.0
1588123099.290018,1583,2.0
1588123103.5141392,1585,1.0
1588123112.0349476,1589,1.0
1588123139.3454165,1598,2.0
1588123147.529188,1605,-1.0
1588123149.1643813,1606,2.0
1588123159.516147,1611,3.0
1588123177.7196405,1619,5.0
1588123182.2251585,1621,2.0
1588123191.108272,1628,-1.0
1588123195.7866366,1629,3.0
1588123209.602804,1633,0.0
1588123217.705774,1638,-2.0
1588123221.0536857,1641,2.0
1588123224.2152443,1643,1.0
1588123226.3955972,1646,-1.0
1588123237.831648,1649,2.0
1588123244.295741,1653,1.0
1588123261.0335677,1661,6.0
1588123277.1891322,1669,-1.0
1588123278.856702,1671,0.0
1588123284.6818302,1673,10.0
1588123290.20202,1676,2.0
1588123292.2561216,1677,-1.0
1588123317.5860415,1683,5.0
1588123319.2354538,1684,3.0
1588123357.1879916,1692,-1.0
1588123374.2393181,1695,10.0
1588123376.9008799,1696,1.0
1588123385.4340913,1697,8.0
1588123387.9746954,1698,-1.0
1588123395.605976,1700,7.0
1588123404.8747377,1703,2.0
1588123428.4831877,1710,7.0
1588123429.1272094,1711,0.0
1588123447.926614,1718,3.0
1588123449.0531867,1719,0.0
1588123449.5589578,1720,-1.0
1588123479.8322759,1729,0.0
1588123495.7233818,1733,2.0
1588123499.0205739,1735,2.0
1588123501.5651748,1736,-1.0
1588123514.5407531,1738,7.0
1588123526.368625,1743,1.0
1588123527.8742294,1744,3.0
1588123542.8029196,1746,5.0
1588123544.258662,1747,3.0
1588123546.2341714,1748,0.0
1588123558.7952125,1753,0.0
1588123599.6680248,1767,1.0
1588123623.791058,1776,-1.0
1588123638.215425,1782,12.0
1588123666.1493654,1789,4.0
1588123669.2507148,1790,-1.0
1588123695.0682497,1799,8.0
1588123713.1028683,1806,4.0
1588123749.0390918,1814,10.0
1588123752.4611146,1815,11.0
1588123763.1659384,1818,9.0
1588123795.6774259,1825,18.0
1588123801.078635,1827,2.0
1588123813.9259846,1831,8.0
1588123852.7666001,1841,0.0
1588123853.1784673,1842,-1.0
1588123866.310527,1845,20.0
1588123881.9946344,1850,5.0
1588123897.494687,1854,1.0
1588123944.2280488,1867,4.0
1588123961.258067,1869,17.0
1588123967.6516826,1870,21.0
1588123982.5883791,1876,6.0
1588123984.275433,1877,5.0
1588123987.2962382,1878,7.0
1588123997.2038634,1880,9.0
1588124008.0997858,1882,16.0
1588124052.7752602,1894,19.0
1588124080.9288511,1903,8.0
1588124096.658453,1907,26.0
1588124113.3812096,1912,23.0
1588124136.5606666,1918,17.0
1588124159.3031108,1924,25.0
1588124162.275915,1925,13.0
1588124201.410724,1931,25.0
1588124219.798489,1935,23.0
1588124238.9755187,1937,37.0
1588124249.5091999,1939,20.0
1588124274.712807,1945,19.0
1588124295.806547,1948,30.0
1588124305.3753178,1950,27.0
1588124319.7416112,1953,27.0
1588124325.1949832,1956,15.0
1588124338.3370225,1959,16.0
1588124344.7053728,1961,25.0
1588124372.0478792,1968,16.0
1588124377.3141696,1970,10.0
1588124429.222731,1982,20.0
1588124436.5978677,1983,36.0
1588124441.6611142,1984,26.0
1588124518.836691,1998,20.0
1588124534.9013886,2002,26.0
1588124552.6844606,2006,26.0
1588124579.5919518,2010,43.0
1588124581.061862,2011,9.0
1588124597.4941409,2014,22.0
1588124606.405504,2016,12.0
1588124612.915581,2018,3.0
1588124659.5629897,2026,31.0
1588124671.4372582,2028,28.0
1588124682.2533853,2031,18.0
1588124709.1423159,2034,41.0
1588124722.8075008,2037,27.0
1588124730.1889668,2039,37.0
1588124753.3485084,2042,47.0
1588124772.8527603,2045,43.0
1588124778.5481243,2046,35.0
1588124862.933854,2061,16.0
1588124897.944228,2068,41.0
1588124918.9183567,2073,20.0
1588124921.7518382,2074,23.0
1588124923.73716,2075,13.0
1588124927.0853531,2077,6.0
1588124928.9645128,2078,16.0
1588124939.2850711,2080,18.0
1588124948.8480766,2082,27.0
1588124972.111317,2086,25.0
1588124984.2674196,2090,10.0
1588125025.6968682,2095,32.0
1588125032.1784482,2097,30.0
1588125076.1000621,2104,9.0
1588125083.8361115,2106,16.0
1588125091.781586,2107,50.0
1588125101.900966,2110,27.0
1588125109.5855625,2112,40.0
1588125131.7370117,2116,55.0
1588125145.555449,2119,46.0
1588125154.2769282,2121,36.0
1588125164.6560948,2123,36.0
1588125167.671794,2124,25.0
1588125222.5933998,2134,53.0
1588125228.7931397,2135,40.0
1588125246.5278945,2139,31.0
1588125261.2100787,2142,51.0
1588125279.0449996,2145,38.0
1588125283.170646,2146,27.0
1588125302.1796274,2149,22.0
1588125306.3454454,2150,37.0
1588125318.4987824,2152,36.0
1588125340.2804086,2157,13.0
1588125344.7239485,2158,38.0
1588125387.1218762,2165,42.0
1588125391.1365147,2166,32.0
1588125416.0894437,2170,53.0
1588125427.339551,2172,36.0
1588125431.2280707,2174,15.0
1588125459.8774145,2178,20.0
1588125497.6668103,2188,52.0
1588125506.7111516,2190,45.0
1588125517.7618706,2192,55.0
1588125521.2932432,2193,36.0
1588125534.973893,2197,37.0
1588125545.3790135,2200,30.0
1588125574.1780705,2208,27.0
1588125604.6868513,2212,57.0
1588125616.0781229,2215,29.0
1588125663.7768846,2226,20.0
1588125686.9310048,2230,70.0
1588125694.2489913,2232,31.0
1588125708.9397016,2235,32.0
1588125713.3528805,2237,21.0
1588125717.9827206,2238,41.0
1588125724.6808555,2240,9.0
1588125741.5607085,2242,64.0
1588125745.7751465,2243,40.0
1588125759.8104124,2245,46.0
1588125765.0135462,2247,34.0
1588125772.8498828,2248,60.0
1588125911.408619,2252,45.0
1588125918.0520186,2253,39.0
1588125927.8952253,2255,51.0
1588125945.9921393,2258,44.0
1588125976.904512,2263,47.0
1588126041.1051147,2275,54.0
1588126064.0153916,2279,55.0
1588126071.1530168,2282,30.0
1588126123.637305,2292,52.0
1588126148.3237965,2298,22.0
1588126157.877797,2299,61.0
1588126169.2740815,2301,25.0
1588126191.41974,2304,66.0
1588126197.9932675,2307,33.0
1588126204.358707,2308,45.0
1588126212.1835105,2309,46.0
1588126269.4317408,2319,34.0
1588126279.1545146,2320,72.0
1588126286.843338,2321,53.0
1588126296.7252727,2323,44.0
1588126352.8150935,2335,35.0
1588126357.5198188,2336,38.0
1588126364.5324676,2337,46.0
1588126371.0635605,2338,49.0
1588126403.774714,2346,40.0
1588126455.914432,2355,33.0
1588126477.5679777,2360,18.0
1588126518.030149,2368,48.0
1588126525.549463,2369,58.0
1588126543.8341594,2372,56.0
1588126597.917658,2383,38.0
1588126606.9092731,2386,39.0
1588126624.6667445,2389,46.0
1588126628.1301014,2390,35.0
1588126633.7205913,2391,51.0
1588126640.6925676,2393,35.0
1588126676.7813272,2401,38.0
1588126684.7548387,2403,36.0
1588126699.7961557,2405,39.0
1588126706.6031294,2407,49.0
1588126768.3258202,2417,83.0
1588126808.9489028,2425,50.0
1588126811.820491,2426,33.0
1588126831.7089114,2431,28.0
1588126861.666311,2437,59.0
1588126890.926675,2445,47.0
1588126920.1936033,2451,38.0
1588126925.1893744,2452,41.0
1588126931.5000646,2453,56.0
1588126935.1924958,2454,40.0
1588126943.7411277,2456,55.0
1588126972.429778,2461,55.0
1588127072.2724357,2480,54.0
1588127077.595492,2482,25.0
1588127105.603015,2486,76.0
1588127112.0322187,2487,52.0
1588127167.9910893,2497,23.0
1588127334.705341,2499,60.0
1588127350.1426308,2502,53.0
1588127357.98085,2503,66.0
1588127363.2193696,2504,53.0
1588127429.4923308,2514,58.0
1588127434.7250853,2515,46.0
1588127447.1482852,2518,48.0
1588127455.9798768,2520,61.0
1588127470.2115686,2524,56.0
1588127476.362964,2526,44.0
1588127492.0791013,2529,73.0
1588127502.9456582,2531,43.0
1588127515.0776055,2533,58.0
1588127523.701392,2535,42.0
1588127579.3317225,2544,54.0
1588127595.2205799,2548,22.0
1588127609.4195933,2552,19.0
1588127624.5104084,2554,33.0
1588127636.780693,2557,38.0
1588127652.906191,2560,57.0
1588127683.589285,2566,69.0
1588127690.8315973,2567,68.0
1588127707.76619,2571,43.0
1588127733.4881485,2574,94.0
1588127751.9466856,2577,75.0
1588127760.2091837,2579,55.0
1588127781.9930537,2584,42.0
1588127808.3774176,2588,62.0
1588127823.117523,2591,51.0
1588127827.1906762,2592,35.0
1588127834.9207444,2593,72.0
1588127843.7794397,2594,66.0
1588127861.1988943,2597,66.0
1588127881.66327,2601,68.0
1588127928.8790028,2607,86.0
1588127932.180514,2608,32.0
1588127956.5472205,2611,74.0
1588128000.9905136,2619,64.0
1588128025.342954,2624,51.0
1588128043.7484717,2627,39.0
1588128057.2303555,2630,55.0
1588128062.2246976,2631,51.0
1588128068.4521093,2633,13.0
1588128074.1223807,2636,36.0
1588128080.5527363,2637,62.0
1588128087.4778767,2639,34.0
1588128112.9083467,2645,43.0
1588128130.9753916,2648,37.0
1588128144.0302103,2651,49.0
1588128148.6302257,2652,50.0
1588128166.5891016,2656,43.0
1588128194.5107102,2662,38.0
1588128252.152958,2675,40.0
1588128274.5468345,2679,53.0
1588128283.7238264,2681,60.0
1588128321.024929,2686,39.0
1588128345.5511224,2691,40.0
1588128395.1760228,2700,63.0
1588128424.4676387,2704,77.0
1588128452.9798863,2708,51.0
1588128474.9563184,2711,75.0
1588128549.6318977,2726,56.0
1588128603.5002325,2736,51.0
1588128604.7251577,2737,17.0
1588128614.1594691,2738,83.0
1588128635.2334363,2741,67.0
1588128671.1160886,2747,69.0
1588128802.843146,2753,55.0
1588128804.9389954,2754,25.0
1588128809.8659174,2755,57.0
1588128815.033255,2756,55.0
1588128820.5318377,2757,60.0
1588128826.420131,2758,70.0
1588128830.3720844,2759,54.0
1588128860.5202591,2767,55.0
1588128976.2764783,2790,56.0
1588128982.1786876,2791,61.0
1588128984.6426084,2792,23.0
1588129017.398697,2799,73.0
1588129069.4700236,2810,90.0
1588129086.7101514,2812,73.0
1588129115.6461434,2816,53.0
1588129151.806331,2824,56.0
1588129157.2780032,2825,57.0
1588129172.8927655,2828,62.0
1588129182.0863333,2830,65.0
1588129187.2445474,2831,55.0
1588129200.0744176,2833,64.0
1588129300.0092056,2852,64.0
1588129330.7300818,2857,36.0
1588129354.2583244,2860,48.0
1588129375.3268,2863,73.0
1588129418.3826485,2872,67.0
1588129422.3933613,2873,42.0
1588129450.6001203,2879,63.0
1588129466.7742312,2881,67.0
1588129470.6769505,2882,42.0
1588129504.3101084,2888,40.0
1588129517.767086,2891,55.0
1588129522.6144676,2892,57.0
1588129553.26294,2897,58.0
1588129567.8242671,2899,64.0
1588129579.020781,2901,65.0
1588129591.6412663,2904,54.0
1588129600.098136,2905,81.0
1588129640.0261984,2913,56.0
1588129656.796487,2918,55.0
1588129668.0736,2920,59.0
1588129676.3054068,2921,79.0
1588129682.4630837,2922,58.0
1588129739.053131,2933,52.0
1588129799.3705988,2943,64.0
1588129838.3883028,2951,28.0
1588129917.98318,2968,27.0
1588129946.507081,2973,69.0
1588129954.7830663,2975,61.0
1588129958.6057951,2976,53.0
1588129973.722368,2979,77.0
1588130040.496883,2989,56.0
1588130083.7826037,2995,65.0
1588130190.4042866,2999,49.0
1588130220.522689,3004,66.0
1588130230.2906816,3006,53.0
1588130235.7464511,3008,49.0
1588130251.9645112,3010,79.0
1588130263.7176833,3012,61.0
1588130282.0570831,3016,66.0
1588130287.366006,3017,53.0
1588130306.8592088,3020,85.0
1588130312.643605,3021,67.0
1588130316.9590464,3022,48.0
1588130338.735481,3026,58.0
1588130348.4508946,3028,55.0
1588130361.0123336,3031,54.0
1588130366.6702414,3032,62.0
1588130381.5997937,3034,94.0
1588130412.462001,3039,91.0
1588130422.7836578,3041,88.0
1588130429.994884,3042,71.0
1588130435.4176035,3043,61.0
1588130474.574879,3049,75.0
1588130488.2398984,3051,63.0
1588130505.4482539,3054,77.0
1588130558.2921042,3063,89.0
1588130578.2288873,3066,81.0
1588130592.071101,3068,98.0
1588130604.606415,3070,69.0
1588130619.6134706,3072,90.0
1588130630.4892929,3074,71.0
1588130690.1580667,3083,73.0
1588130706.0292153,3087,36.0
1588130715.6198194,3089,69.0
1588130736.7473812,3092,77.0
1588130785.9686162,3100,70.0
1588130810.9510033,3104,74.0
1588130838.6331031,3108,83.0
1588130867.9887116,3114,77.0
1588130914.927568,3121,61.0
1588130928.638732,3123,77.0
1588130948.9735992,3128,64.0
1588130980.2766218,3135,58.0
1588130996.9057288,3138,47.0
1588130999.183998,3139,33.0
1588131026.9729826,3144,58.0
1588131029.127676,3145,30.0
1588131037.7674906,3146,80.0
1588131054.282651,3148,66.0
1588131070.726769,3151,44.0
1588131099.9339905,3156,90.0
1588131120.7686489,3159,50.0
1588131125.951894,3160,58.0
1588131139.1954458,3162,78.0
1588131176.4894354,3168,78.0
1588131244.3223321,3178,65.0
1588131287.6982622,3185,110.0
1588131306.0674837,3188,83.0
1588131312.048081,3189,60.0
1588131346.1978738,3196,54.0
1588131355.783266,3197,89.0
1588131361.269107,3198,68.0
1588131369.780599,3199,91.0
1588131404.0746682,3204,90.0
1588131418.9836385,3207,34.0
1588131558.51163,3231,62.0
1588131578.842654,3234,35.0
1588131593.5311239,3236,89.0
1588131615.6219118,3241,68.0
1588131629.3711228,3244,31.0
1588131634.3083487,3245,57.0
1588131643.1647635,3247,41.0
1588131647.5971146,3248,54.0
1588131777.462706,3255,74.0
1588131791.2675169,3257,95.0
1588131806.3373857,3259,91.0
1588131855.7549336,3268,58.0
1588131879.4727101,3273,89.0
1588131888.6589317,3274,87.0
1588131915.2835073,3280,63.0
1588131926.331409,3282,47.0
1588131940.2460845,3284,76.0
1588131949.6327047,3286,50.0
1588131975.6006944,3290,64.0
1588131997.3675659,3293,94.0
1588132025.3706377,3297,70.0
1588132085.5472977,3306,50.0
1588132091.7824993,3307,70.0
1588132095.7609134,3308,48.0
1588132132.7873797,3314,73.0
1588132187.8253207,3322,62.0
1588132209.9737988,3326,71.0
1588132224.1452968,3328,79.0
1588132228.0510113,3329,53.0
1588132233.8900976,3330,70.0
1588132262.4326665,3334,63.0
1588132289.1612618,3339,79.0
1588132333.9154103,3346,64.0
1588132391.7464733,3354,66.0
1588132422.4788349,3358,58.0
1588132447.966626,3362,62.0
1588132457.7769647,3364,48.0
1588132504.227005,3370,77.0
1588132518.6350453,3373,66.0
1588132529.633752,3375,58.0
1588132540.1753042,3377,53.0
1588132557.0973058,3379,88.0
1588132568.5773861,3382,71.0
1588132577.2804332,3384,45.0
1588132594.5914907,3387,75.0
1588132617.0564396,3391,21.0
1588132630.897213,3393,67.0
1588132668.860052,3399,52.0
1588132701.182001,3404,57.0
1588132707.826486,3405,77.0
1588132737.6113396,3409,94.0
1588132778.1066186,3416,85.0
1588132815.9755092,3427,74.0
1588132833.5556173,3430,77.0
1588132838.7753785,3431,58.0
1588132853.372677,3434,48.0
1588132881.9534676,3439,64.0
1588132925.465708,3445,72.0
1588132933.2553413,3446,87.0
1588132956.153839,3450,48.0
1588132963.6918306,3452,34.0
1588132988.0445285,3458,68.0
1588132991.8360844,3459,49.0
1588132999.6055012,3461,57.0
1588133023.7461796,3465,56.0
1588133063.37599,3472,62.0
1588133105.8209343,3478,46.0
1588133127.1719582,3481,104.0
1588133165.5603266,3487,76.0
1588133210.8580475,3495,63.0
1588133233.3842776,3498,91.0
1588133293.8273637,3500,65.0
1588133297.7929003,3501,53.0
1588133335.5760963,3506,78.0
1588133342.4889653,3507,71.0
1588133356.319873,3510,60.0
1588133362.5828807,3512,1.0
1588133366.8087094,3513,59.0
1588133379.7747934,3515,53.0
1588133412.7065976,3520,92.0
